"単位[MW平均]","","","供給力"
"DATE","TIME","エリア需要","原子力","火力（ＬＮＧ）","火力（石炭）","火力（石油）","火力（その他）","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"20251006","11:00","11982","2960","542","2368","128","148","296","108","746","7666","0","2","0","-1360","24","1828","190","11990"
"20251006","11:30","12294","2960","584","2454","136","150","298","112","744","7968","0","10","0","-1476","22","1840","190","12312"
"20251006","12:00","12252","2956","690","2390","132","150","298","108","744","8026","0","14","0","-1646","10","1796","190","12266"
"20251006","12:30","12138","2958","660","2218","138","148","290","112","744","8074","0","14","0","-1688","24","1724","190","12158"
"20251006","13:00","12150","2958","708","2266","132","148","284","108","744","7960","0","8","0","-1594","30","1780","190","12162"
"20251006","13:30","12844","2954","746","2444","138","150","290","112","734","7938","0","14","0","-1296","8","1564","192","12860"
"20251006","14:00","12880","2952","852","2780","138","158","294","108","738","7286","0","18","0","-1040","-12","1568","192","12896"
"20251006","14:30","12808","2956","798","3194","140","158","300","112","734","6554","0","22","0","-816","-6","1512","192","12826"
"20251006","15:00","13032","2952","938","3510","138","222","334","110","720","5932","0","28","0","-300","12","1744","192","13044"
"20251006","15:30","12702","2960","1058","3580","140","268","420","112","718","4910","0","38","0","-90","-16","1572","192","12718"
"20251006","16:00","12700","2962","1338","3882","140","274","438","110","724","3842","0","42","0","528","-20","1736","192","12716"
"20251006","16:30","12626","2958","1662","3898","146","280","484","112","730","2892","0","54","0","1120","-18","1864","194","12648"
"20251006","17:00","12646","2960","1984","3900","144","278","544","110","744","1706","0","60","0","1792","-14","1744","192","12656"
"20251006","17:30","12220","2952","2080","3898","148","296","894","112","748","692","0","70","0","1848","-4","1688","196","12242"
"20251006","18:00","11864","2954","2044","3902","144","318","940","110","746","72","0","68","0","1946","6","1572","196","11874"
"20251006","18:30","11816","2952","2056","3898","148","320","950","112","746","20","0","78","0","1944","22","1612","202","11836"
"20251006","19:00","11724","2948","2088","3898","148","318","900","110","748","18","0","58","0","1884","-24","1560","202","11736"
"20251006","19:30","11402","2952","2094","3898","144","318","604","112","748","2","0","44","0","1852","-14","1528","198","11424"
"20251006","20:00","11018","2952","2080","3896","138","324","536","110","746","0","0","38","0","1340","0","1328","196","11028"
"20251006","20:30","10662","2958","2060","3898","134","318","468","112","748","0","0","38","0","1174","-6","1420","196","10678"
"20251006","21:00","10406","2960","2050","3900","130","318","428","110","744","0","0","32","0","596","-6","1036","196","10422"
"20251006","21:30","10028","2958","2074","3900","126","310","366","112","746","0","0","36","0","406","-12","1172","196","10046"
"20251006","22:00","9700","2960","1872","3900","120","312","338","110","750","0","0","38","0","136","-6","1012","196","9714"
"20251006","22:30","9502","2954","1502","3908","116","294","328","112","746","0","0","34","0","120","4","792","196","9522"
"20251006","23:00","9294","2958","1288","3898","108","268","318","110","752","0","0","28","0","118","12","748","196","9306"
"20251006","23:30","9178","2958","1208","3906","106","260","306","112","750","0","0","22","0","116","4","744","194","9198"
"20251006","24:00","8822","2956","728","3892","100","266","294","110","752","0","0","22","0","114","8","604","196","8834"
"20251007","0:30","8504","2958","562","3850","96","282","288","112","750","0","0","20","0","120","4","712","194","8524"
"20251007","1:00","8168","2956","416","3764","96","284","282","110","754","0","0","18","0","54","-16","732","194","8180"
"20251007","1:30","7986","2954","414","3758","92","284","290","112","748","0","0","18","0","-232","-16","612","194","8004"
"20251007","2:00","7856","2954","368","3834","88","282","284","110","752","0","0","12","0","-290","-14","704","194","7870"
"20251007","2:30","7802","2952","398","3754","88","282","296","112","752","0","0","8","0","-284","-10","720","194","7822"
"20251007","3:00","7896","2952","352","3816","88","284","298","110","748","0","0","4","0","-284","-14","640","194","7908"
"20251007","3:30","8008","2960","416","3894","90","284","400","112","752","0","0","6","0","-282","-8","792","194","8026"
"20251007","4:00","8140","2960","428","3864","86","282","498","108","750","0","0","10","0","-284","-2","740","194","8154"
"20251007","4:30","8316","2956","534","3882","90","286","544","112","754","0","0","8","0","-282","2","744","194","8336"
"20251007","5:00","8628","2954","680","3872","90","288","564","108","752","0","0","4","0","-268","6","604","194","8640"
"20251007","5:30","8768","2958","666","3900","96","288","634","112","752","0","0","4","0","-254","8","568","194","8790"
"20251007","6:00","8822","2956","610","3766","100","286","640","110","750","0","0","4","0","102","-20","668","196","8832"
"20251007","6:30","8846","2958","714","3858","102","286","614","112","752","2","0","4","0","130","-32","828","194","8866"
"20251007","7:00","8638","2958","698","3808","102","284","594","110","756","146","0","0","0","126","-10","1116","196","8652"
"20251007","7:30","8862","2962","718","3804","108","268","432","112","752","950","0","4","0","134","-6","1548","194","8884"
"20251007","8:00","9218","2964","668","3614","108","244","370","108","750","2044","0","8","0","-308","2","1540","194","9226"
"20251007","8:30","9828","2964","900","3432","118","210","330","112","748","3282","0","6","0","-784","14","1672","192","9852"
"20251007","9:00","10558","2964","784","3186","122","182","292","108","744","4578","0","22","0","-864","0","1744","192","10566"
"20251007","9:30","11256","2962","654","3146","128","182","286","112","746","5732","0","26","0","-1272","-22","1592","190","11278"
"20251007","10:00","11586","2964","734","3148","128","176","282","108","752","6624","0","24","0","-1832","-32","1672","190","11594"
"20251007","10:30","11812","2964","750","2958","130","180","290","112","748","7322","0","16","0","-2058","26","1796","190","11832"
"20251007","11:00","12144","2962","772","2606","128","178","288","106","748","7872","0","8","0","-1988","18","1732","190","12156"
"20251007","11:30","12340","2966","890","2558","132","182","288","110","746","8020","0","8","0","-1902","20","1852","190","12356"
"20251007","12:00","12702","2960","914","2598","134","178","288","106","750","8136","0","4","0","-1856","32","1716","190","12718"
"20251007","12:30","12512","2962","944","2424","136","180","288","110","750","7866","0","6","0","-1854","2","1472","188","12530"
"20251007","13:00","12714","2960","1034","2780","130","182","286","106","746","7594","0","2","0","-1844","30","1468","190","12728"
"20251007","13:30","12956","2956","1240","3060","136","178","292","110","746","7036","0","0","0","-1806","4","1168","190","12974"
"20251007","14:00","13084","2956","1234","3288","142","180","288","106","744","6576","0","0","0","-1488","-20","1096","188","13098"
"20251007","14:30","13040","2958","1280","3858","140","206","300","110","744","5830","0","0","0","-1168","-6","1380","188","13060"
"20251007","15:00","13066","2958","1526","3888","144","262","302","108","748","4988","0","0","0","-630","16","1424","190","13076"
"20251007","15:30","12820","2952","1852","3896","146","300","322","110","746","3800","0","0","0","-108","-2","1368","188","12834"
"20251007","16:00","12806","2960","2224","3900","148","314","350","110","744","2776","0","0","0","414","-26","1280","190","12824"
"20251007","16:30","12876","2948","2408","3896","148","316","450","114","744","1890","0","0","0","662","-2","872","192","12894"
"20251007","17:00","12474","2948","2452","3896","152","320","846","112","744","1020","0","0","0","1096","-2","1288","192","12488"
"20251007","17:30","12202","2950","2492","3902","150","322","940","118","748","362","0","0","0","1618","-12","1560","194","12224"
"20251007","18:00","12152","2952","2528","3896","150","326","956","116","750","30","0","0","0","1942","22","1704","196","12160"
"20251007","18:30","12102","2956","2632","3902","152","326","968","118","750","20","0","2","0","1868","-2","1768","200","12124"
"20251007","19:00","12028","2954","2610","3898","150","328","978","116","750","2","0","2","0","1758","0","1708","200","12038"
"20251007","19:30","11772","2958","2616","3904","150","322","966","118","750","0","0","4","0","1730","8","1928","196","11794"
"20251007","20:00","11368","2964","2598","3900","140","316","770","116","748","0","0","6","0","1428","2","1804","194","11378"
"20251007","20:30","11084","2958","2612","3906","138","316","556","116","750","0","0","8","0","1230","14","1692","194","11106"
"20251007","21:00","10850","2962","2564","3900","132","318","458","118","748","0","0","10","0","472","8","1024","194","10860"
"20251007","21:30","10506","2964","2532","3906","130","314","400","116","748","0","0","10","0","192","-8","976","194","10522"
"20251007","22:00","10218","2964","2064","3902","122","316","360","116","748","0","0","8","0","138","6","704","194","10234"
"20251007","22:30","9976","2960","2076","3906","120","314","336","116","748","0","0","16","0","116","-10","896","194","9996"
"20251007","23:00","9718","2958","1692","3904","110","274","310","114","750","0","0","16","0","114","-8","696","192","9730"
"20251007","23:30","9534","2962","1506","3904","110","218","298","116","750","0","0","10","0","132","-16","628","192","9554"
"20251007","24:00","9214","2960","1174","3738","98","168","282","116","750","0","0","8","0","18","-30","248","192","9226"
"20251008","0:30","8910","2956","1190","3834","102","150","284","118","750","0","0","8","0","-276","-32","340","188","8932"
"20251008","1:00","8530","2956","1104","3886","98","136","282","114","748","0","0","4","0","-290","-32","652","186","8540"
"20251008","1:30","8338","2958","1052","3818","94","140","286","118","750","0","0","6","0","-270","-30","752","188","8358"
"20251008","2:00","8196","2954","974","3664","90","138","280","114","752","0","0","4","0","-294","-32","624","188","8208"
"20251008","2:30","8162","2958","996","3462","90","140","288","118","748","0","0","2","0","-298","-36","476","188","8180"
"20251008","3:00","8318","2958","976","3644","90","140","286","114","750","0","0","4","0","-276","26","568","188","8332"
"20251008","3:30","8328","2954","692","3828","90","138","296","116","754","0","0","4","0","-278","28","464","188","8346"
"20251008","4:00","8410","2958","696","3906","90","138","294","118","752","0","0","4","0","52","-12","760","188","8424"
"20251008","4:30","8636","2958","678","3910","92","140","308","118","750","0","0","4","0","134","30","652","188","8658"
"20251008","5:00","8852","2960","726","3906","94","138","388","114","750","0","0","2","0","130","26","560","188","8862"
"20251008","5:30","9000","2956","642","3910","98","140","632","118","754","0","0","2","0","134","10","564","188","9020"
"20251008","6:00","9092","2966","766","3902","98","140","688","114","754","0","0","2","0","134","12","660","188","9104"
"20251008","6:30","9182","2956","856","3904","104","140","540","118","752","0","0","6","0","128","-12","480","188","9200"
"20251008","7:00","9192","2962","836","3908","102","144","456","114","750","46","0","2","0","140","-22","424","190","9204"
"20251008","7:30","9422","2964","912","3910","110","146","398","118","752","454","0","4","0","406","-20","896","188","9446"
"20251008","8:00","9638","2960","1096","3896","114","146","342","114","752","944","0","4","0","484","-10","1384","188","9646"
"20251008","8:30","10288","2966","1212","3904","124","166","322","118","748","1604","0","6","0","588","16","1656","188","10306"
"20251008","9:00","10974","2962","1220","3902","132","192","310","114","752","2416","0","6","0","740","4","1948","186","10988"
"20251008","9:30","11516","2966","1280","3904","136","194","318","116","744","3232","0","6","0","270","12","1820","184","11542"
